cmc_id,symbol,name,narrative,price,volume,market_cap
10877,AINU,Ainu Token,meme,4.45107084159e-13,0.0,0.0
11061,AI,Multiverse,ai,4.710955884204276e-05,0.0,0.0
11380,DOGE2,Dogecoin 2.0,meme,0.0003313850052118593,0.0,0.0
11397,KSHIB,Kaiken Shiba,meme,2.42697735576e-13,0.0,0.0
11415,YAK,Yield Yak,rwa,227.90713780297048,0.0,0.0
11465,CATO,CATO,meme,0.00047726265365104865,0.0,0.0
11701,COPYCAT,Copycat Finance,meme,0.0025764444968156275,0.0,0.0
11810,PirateCoin☠,Pirate Coin Games,gaming,2.536572790678e-12,0.0,0.0
11878,ADOGE,Arbidoge,meme,4.9618276897944766e-08,0.0,0.0
12218,UM,Continuum World,meme,0.00013885204694572096,0.0,0.0
12229,DOGEGF,DogeGF,meme,7.6635908041153e-11,0.0,0.0
12359,WOJ,Wojak Finance,meme,0.0006001537361623781,0.0,0.0
12562,Mononoke-Inu,Mononoke Inu,meme,4.54142837333e-13,0.0,0.0
12924,XDOGE,XDoge Network,meme,2.277784695513999e-06,0.0,0.0
13071,SGT,SquidGameToken,gaming,9.7703846136424e-11,0.0,0.0
13074,FLOKI,Baby Moon Floki,meme,2.15154188201e-12,0.0,0.0
13429,DOFI,Doge Floki Coin,meme,1.22786609103e-13,0.0,0.0
13560,SBZ2.0,ShibaZilla2.0 (old),meme,1.559454e-18,0.0,0.0
13618,SHIBGF,Shiba Girlfriend,meme,3.47885170609113e-10,0.0,0.0
13760,SHIBARMY,Shib Army,meme,3.43891712116034e-10,0.0,0.0
14205,WKD,Wakanda Inu,meme,1.059505719906332e-09,0.0,0.0
14275,GFT,Game Fantasy Token,gaming,0.010042767612571038,0.0,0.0
14363,GCAKE,Pancake Games,gaming,4.123550048834349e-08,0.0,0.0
14447,SWOLE,Swole Doge,meme,8.424517740271343e-07,0.0,0.0
14599,PWT,PANDAINU,meme,4.339807105279661e-07,0.0,0.0
14627,SONAR,SonarWatch,rwa,0.0056777497309830945,0.0,0.0
14838,AI,Artificial Intelligence,ai,1.001295633047448e-07,0.0,0.0
15056,WOOL,Wolf Game Wool,gaming,6.285888469900824e-05,0.0,0.0
15313,BG,BunnyPark Game,gaming,1.2752010469002014e-05,0.0,0.0
15510,xDG,Decentral Games Governance (xDG),gaming,0.0010967289642181033,0.0,0.0
15709,GENS,Genius Yield,rwa,0.009903394211402019,0.0,0.0
15853,AXL,Axl Inu,meme,1.6817031504866356e-07,0.0,0.0
16135,SHG,Shib Generating,meme,7.46886390384554e-06,0.0,0.0
17017,VCG,VCGamers,gaming,0.007514569227060001,0.0,0.0
17097,SHIBIC,SHIBIC,meme,2.6406174961730828e-08,0.0,0.0
17284,DGLN,Dogelana,meme,9.128060928787248e-06,0.0,0.0
17317,INUS,MultiPlanetary Inus,meme,5.45410973114617e-10,0.0,0.0
17318,CATS,CATCOIN,meme,4.0219732761627e-10,0.0,0.0
17444,FROYO,Froyo Games,gaming,3.6161332558481216e-05,0.0,0.0
17672,KINGDOG,King Dog Inu,meme,5.090355805761165e-06,0.0,0.0
17888,ABCD,Crypto Inu,meme,4.55047088738937e-10,0.0,0.0
18035,DOGE-1,Doge-1 Mission to the moon,meme,3.698762035397195e-09,0.0,0.0
18124,TOURISTS,TOURIST SHIBA INU,meme,2.9902090096711e-10,0.0,0.0
18293,WEB3,Web3 Doge,meme,1.591005134927333e-09,0.0,0.0
18381,BABYCATS,Baby Cat Coin,meme,8.582418149963e-12,0.81088093,0.0
18700,BITMETA,Bitcoin Metaverse,gaming,5.312060656976986e-05,0.0,0.0
18877,DAMZN,Amazon Tokenized Stock (Defichain),rwa,4.594516680831861,0.0,0.0
18878,DNFLX,Netflix Tokenized Stock (Defichain),rwa,86.92437700482746,0.0,0.0
18879,DQQQ,Invesco QQQ Trust tokenized ETF (Defichain),rwa,72.17444909487347,0.0,0.0
18880,DTLT,iShares 20+ Year Treasury Bond ETF Defichain,rwa,1.9221111758591842,0.0,0.0
18882,DEEM,iShares MSCI Emerging Markets tokenized ETF (Defichain),rwa,1.059874644921067,0.0,0.0
18883,DVOO,Vanguard S&P 500 tokenized ETF (Defichain),rwa,47.66247298607305,0.0,0.0
18884,DVNQ,Vanguard Real Estate Tokenized ETF (Defichain),rwa,2.567082059108376,0.0,0.0
18885,DAAPL,Apple Tokenized Stock (Defichain),rwa,4.980826387207428,0.0,0.0
18886,DURTH,iShares MSCI World ETF tokenized ETF (Defichain),rwa,3.6244443757295293,0.0,0.0
18938,MEME,Memeverse,meme,0.0006704917111799628,0.0,0.0
18996,BB,BB Gaming,gaming,1.8013913645508816e-05,0.0,0.0
19242,DPLTR,Palantir Tokenized Stock (Defichain),rwa,2.830515377788104,0.0,0.0
19247,DMSFT,Microsoft tokenized stock (Defichain),rwa,9.551455344443273,0.0,0.0
19362,TAKI,Taki Games,gaming,0.00019198503197245635,0.0,0.0
19626,KINU,Kragger Inu,meme,9.988698190165524e-05,0.0,0.0
19762,SANI,Sanin Inu,meme,3.646064226770766e-07,0.0,0.0
20156,BULL,Bullshit Inu,meme,8.701693706440654e-09,0.0,0.0
20508,SHINJI,Shinjiru Inu V2,meme,3.4233411100881e-11,0.0,0.0
20550,LINU,Luna Inu,meme,1.022787045058593e-09,0.0,0.0
20696,M,MetaVerse-M,gaming,0.000586685645347572,0.0,0.0
20860,INU,Inu.,meme,3.43908432759202e-10,0.0,0.0
20989,INUINU,Inu Inu,meme,5.96275484280064e-10,0.0,0.0
21165,KENKA,KENKA METAVERSE,gaming,6.055510875875341e-09,0.0,0.0
21552,POO DOGE,Poo Doge,meme,7.994074858979714e-08,0.0,0.0
21556,TINU,Telegram Inu,meme,4.93034462129716e-06,0.0,0.0
21775,YYAVAX,Yield Yak AVAX,rwa,20.419401069081918,0.0,0.0
21889,NTG,NEWTOWNGAMING,gaming,0.0002099746768128908,0.0,0.0
22009,WEB5,WEB5 Inu,meme,9.8215474705349e-11,0.0,0.0
22197,SOCCER,SoccerInu,meme,4.801651666408e-11,0.0,0.0
22455,JPD,JackpotDoge,meme,0.00019956394912370147,0.0,0.0
22502,DBI,Don't Buy Inu,meme,0.0002825679267117708,0.0,0.0
22527,GGT,GameGuru,gaming,9.556921400634503e-05,0.0,0.0
22916,SHINJA,Shibnobi(New),meme,4.8965425579096184e-05,0.0,0.0
23112,KABOSU,Kabosu Inu,meme,2.6419498096052943e-07,0.0,0.0
23183,SBONK,SHIBONK,meme,0.4218389501911867,0.0,0.0
23275,METADOGE,MetaDoge,meme,0.00019173966676078847,0.0,0.0
23560,CTS,Cats Coin,meme,2.8001957281201e-11,0.0,0.0
23608,AIAI,All In AI,ai,6.077850789983363e-05,0.0,0.0
23640,MILK,Cool Cats MILK,meme,6.951278592028005e-05,0.0,0.0
23641,FLOKICEO,FLOKI CEO,meme,4.65879965874e-13,0.0,0.0
23695,DOKE,Doke Inu,meme,9.995210986345288e-05,0.0,0.0
23764,DOGECEO,Doge CEO,meme,1.25659133013e-13,0.0,0.0
23931,DOGECUBE,DOGECUBE,meme,1.1300716101111169e-05,0.0,0.0
24006,FROGCEO,Frog Ceo,meme,9.62845248018e-13,0.0,0.0
24062,PEPA,Pepa Inu,meme,5.08725213166e-13,0.0,0.0
24107,GOLDEN,Golden Inu,meme,3.135567593468e-12,0.0,0.0
24161,ZKDOGE,zkDoge,meme,3.4295501405201055e-06,0.0,0.0
24328,FLOKICASH,Floki Cash,meme,2.673592328721208e-09,0.0,0.0
24529,BABYPEPE,BabyPepe,meme,3.686912275465e-11,0.0,0.0
24553,HONK,Clown Pepe,meme,3.951233154476822e-07,0.0,0.0
24573,shibai,AiShiba,meme,1.36273827342e-13,0.0,0.0
24574,SHANG,Shanghai Inu,meme,1.39161550423452e-10,0.0,0.0
24619,RUG,RUGAME,gaming,6.994815501607251e-08,0.0,0.0
24764,TZPEPE,Tezos Pepe,meme,0.0002522358617629924,0.0,0.0
24821,SONIC,Sonic Inu,meme,3.44294249887e-13,0.0,0.0
24887,POV,Pepe Original Version,meme,8.9426805491841e-11,0.0,0.0
24953,AIBABYDOGE,AIBabyDoge,meme,1.53013608845e-13,0.0,0.0
24989,NYAN,NYAN Meme Coin,meme,4.109683586696124e-09,0.0,0.0
25018,PUGAI,PUG AI,ai,4.2991107678017e-11,0.0,0.0
25022,PEPEAI,Pepe AI Coin,meme,3.0687782052454e-10,0.0,0.0
25060,CRAZYPEPE,CRAZY PEPE,meme,1.88712658808e-13,0.0,0.0
25139,PEPECHAIN,PEPE Chain,meme,2.3719955297398e-11,0.0,0.0
25289,PEPE,Pepe Coin,meme,3.04981164460396e-10,0.0,0.0
25604,PINU,Pulse Inu,meme,5.46575861472311e-10,0.0,0.0
25687,JOEY,Joey Inu,meme,0.010996536172059864,0.0,0.0
25868,$PG,Pepe Grow,meme,6.772639783575e-12,0.0,0.0
26632,AIPEPE,AI PEPE KING,meme,1.71190824142873e-10,0.0,0.0
26788,CAT,Cyber Arena,meme,2.598180888251629e-05,0.0,0.0
26837,PEPEW,PEPEPOW,meme,2.1101474951190686e-06,0.0,0.0
26907,FSM,Floki SafeMoon,meme,8.608557416395e-12,0.0,0.0
26925,DOGC,Dogeclub,meme,5.26054370458621e-10,0.0,0.0
26984,X,AI-X,ai,1.8222375893513e-11,0.0,0.0
27319,RAIN,Precipitate.AI,ai,0.0009536454008973355,0.0,0.0
27344,AI,AIDOGE,meme,3.334106841421932e-07,0.0,0.0
27385,NCT,New Cat,meme,8.5633441855131e-11,0.0,0.0
27442,SAUCEINU,SAUCEINU,meme,1.3141803002155296e-06,58.47065349,0.0
27455,ICLICK,Iclick inu,meme,4.92034392226816e-06,0.0,0.0
27526,BABYDOGE2.0,Baby Doge 2.0,meme,2.86304123544228e-10,0.0,0.0
27627,MINU,Mantle Inu,meme,0.00018720269092163628,0.0,0.0
27655,X,X AI,ai,3.72944353048468e-10,0.0,0.0
27673,XD,XDoge,meme,2.83350036022179e-10,0.0,0.0
27691,XDOGE,XDOGE,meme,1.688079516354496e-09,0.0,0.0
27755,SOLANA,BarbieCrashBandicootRFK888Inu,meme,5.36433262146689e-10,0.0,0.0
27873,ETHEREUM,HarryPotterTrumpHomerSimpson777Inu,meme,0.00019671428107452454,0.0,0.0
27905,BABYSHIB,Baby Shiba Inu,meme,0.0007274133944246652,0.0,0.0
27923,DOBO,DogeBonk,meme,0.0006380489384836096,0.0,0.0
27928,PEPE,Pepe Community,meme,0.0003213492882545103,0.0,0.0
27988,OGD,OLYMPIC GAMES DOGE,meme,6.468358644199e-12,0.0,0.0
28034,BNBCAT,BNBcat,meme,2.1508319118892e-11,0.0,0.0
28061,SHIB2,SHIB2,meme,5.607921741574416e-05,0.0,0.0
28161,SHIBU,SHIBU INU,meme,1.0824946093272e-11,0.0,0.0
28169,BNBDOGE,BNBdoge,meme,1.5104755173568e-11,0.0,0.0
28192,SHIBA,Shiba,meme,1.89393859951398e-10,0.0,0.0
28193,DSHIB,DOLLAR SHIBA INU,meme,4.140874341128e-12,0.0,0.0
28274,PAW,PAW PATROL INU,meme,1.38853220982e-13,0.0,0.0
28353,APX,AstroPepeX,meme,1.782069394369174e-05,0.0,0.0
28384,DOGE,DOGE SATELLITE INU,meme,4.83e-22,0.0,0.0
28435,WEB,Web-x-ai,ai,2.2615761685715117e-07,0.0,0.0
28438,DOGE,DOGECOIN X,meme,7.25e-22,0.0,0.0
28448,DOGE-1,Satellite Doge-1 Mission,meme,9.127412053986228e-05,0.0,0.0
28450,FLOKIX,FLOKI X,meme,0.0038082506643590474,0.0,0.0
28470,SQUID,Squid Game (squid-game.cool),gaming,2.8568219375252987e-07,0.0,0.0
28493,SHIBA,SHIBA INU X,meme,0.004683606997259861,0.0,0.0
28547,CRAZYCAT,CRAZY CAT,meme,2.7161429741e-14,0.0,0.0
28584,AEGIS,Aegis Ai,ai,0.0009993455857627309,0.0,0.0
28590,OCAI,Onchain AI,ai,0.001150671334748889,0.0,0.0
28600,CRAZYDOGE,CRAZY DOGE,meme,4.3448706094e-14,0.0,0.0
28657,MVU,Memes vs Undead,meme,0.000786679691518618,0.0,0.0
28703,MARSUPILAMI,MARSUPILAMI INU,meme,3.0756529643e-14,0.0,0.0
28710,CAT,SPACE CAT,meme,5.791951135e-14,0.0,0.0
28808,SSHIB,Solana Shib,meme,8.14613664468213e-10,0.0,0.0
28825,SOL,SonicObamaLockheedMartin69Inu,meme,7.7333563224528e-11,0.0,0.0
28827,OMNI,OmniCat,meme,1.1637589261662645e-05,0.0,0.0
28844,CIF,CATWIFHAT,meme,2.967090776717816e-05,0.0,0.0
28876,SOL10,SOLANA MEME TOKEN,meme,1.4281603312523918e-05,0.0,0.0
28892,PIF,pepewifhat,meme,1.2612863533840886e-06,0.0,0.0
28902,AI,AI PIN,ai,0.0036972810344990284,0.0,0.0
28953,PAI,Purple AI,ai,0.05126939194025325,0.0,0.0
28967,EXE,Windoge98,meme,0.11595174434199998,0.0,0.0
28977,CRAZY,Crazy Frog,meme,9.845063096604117e-05,0.0,0.0
29013,DOGEGROKAI,Doge Of Grok AI,meme,9.732642655485397e-07,0.0,0.0
29047,CHINU,Chinu,meme,3.84253133787865e-05,0.0,0.0
29096,DOGE,ELON DOGE,meme,3.1896984583e-14,0.0,0.0
29143,SOLANA,HarryPotterWifHatMyroWynn10Inu,meme,9.368660234204357e-06,0.0,0.0
29167,DACAT,daCat,meme,2.612250356840435e-09,0.0,0.0
29176,BTCINU,Bitcoin Inu,meme,0.005628206955954775,0.0,0.0
29201,BABYPEPE,BabyPepeFi,meme,0.007302103800250587,0.0,0.0
29249,HARAMBEAI,Harambe AI,ai,0.008134452845185417,0.0,0.0
29285,SHIBA 3.0,Shiba 3.0,meme,1.76922032e-16,0.0,0.0
29292,CASINU,Casinu Inu,meme,8.225091883917867e-07,0.0,0.0
29312,FORK,FlokiFork,meme,6.988316695229361e-09,0.0,0.0
29351,CDOGE,cyberdoge,meme,6.534265573784128e-07,0.0,0.0
29397,SILLYCAT,Sillycat,meme,2.30509343771264e-10,0.0,0.0
29398,KINGCAT,King Cat,meme,4.2257731584e-14,0.0,0.0
29403,DOGE,SUPER DOGE,meme,0.001249515726846328,0.0,0.0
29469,CAT,SUPER CAT,meme,4.2136896672e-14,0.0,0.0
29517,LUSH,Lush AI,ai,0.0006505379765180815,0.0,0.0
29518,CHAT,VectorChat.ai,ai,0.01447763686982245,0.0,0.0
29536,ORACLE,Oracle AI,ai,0.00010727096542795662,0.0,0.0
29539,SMURF,Real Smurf Cat - шайлушай,meme,3.022018606310898e-05,0.0,0.0
29556,CHATGPT,AI Dragon,ai,2.117318193376033e-07,0.0,0.0
29594,MINU,MINU 2.0,meme,0.001431343095960989,0.0,0.0
29625,USDCAT,UpSideDownCat,meme,1.689270507911904e-05,0.0,0.0
29650,BABYPEPE,Baby Pepe,meme,2.9993071816048757e-07,0.0,0.0
29707,LOAF,LOAF CAT,meme,3.7733439618581374e-07,0.0,0.0
29783,PEPE,SUPER PEPE,meme,5.816061391971257e-07,0.0,0.0
29804,GBOY,GameBoy,gaming,1.7156164377788822e-05,0.0,0.0
29868,GPUINU,GPU Inu,meme,2.333199536232599e-06,0.0,0.0
29878,BESA,Besa Gaming,gaming,4.310059179354662e-06,0.0,0.0
29885,SBF,Sam Bankmeme-Fried,meme,0.000612991901167168,0.0,0.0
29891,TRUMPEPE,Trump Pepe,meme,9.2132345531928e-11,0.0,0.0
29949,VCAT,Vibing Cat,meme,0.09780341473136092,0.0,0.0
30018,HOKK,Hokkaidu Inu,meme,3.394169961515e-12,0.0,0.0
30029,BENJI,Taylor Swift's Cat BENJI,meme,8.12388808108829e-05,0.0,0.0
30052,CHONK,Chonk The Cat,meme,2.288777409133121e-05,0.0,0.0
30061,PEPESORA,Pepe Sora AI,meme,2.164075333052184e-05,0.0,0.0
30064,BABYBOME,Book of Baby Memes,meme,1.04462502277e-13,0.0,0.0
30072,FBG,Fort Block Games,gaming,0.022183354350712673,0.0,0.0
30082,CATWIF,Cat wif Hands,meme,1.9415689484864305e-07,0.0,0.0
30086,WOME,WAR OF MEME,meme,1.4661489964644698e-06,0.0,0.0
30105,SHIB,ShibaInu On Solana,meme,2.871032022590847e-05,0.0,0.0
30113,TINU,Ton Inu,meme,7.391923769711764e-05,0.0,0.0
30130,SHIV,Shiva Inu,meme,6.589737648270493e-09,0.0,0.0
30136,CAT,CAT COIN,meme,3.317728817429e-12,0.0,0.0
30178,TSA,TensorScan AI,ai,0.06358624613880959,0.0,0.0
30191,MOON,MOON INU,meme,1.165435232854437e-09,0.0,0.0
30201,DIG,Doge In Glasses,meme,0.0011068282407583183,0.0,0.0
30202,BNBFLOKI,BNB FLOKI,meme,3.7309552128e-14,0.0,0.0
30234,CATWIF,CatWifHat,meme,0.00013336738949223898,0.0,0.0
30253,FLOKI,CRAZY FLOKI,meme,2.0956614216e-14,0.0,0.0
30269,SOLANA,HairyPotheadTrempSanic69Inu,meme,9.542982527190632e-06,0.0,0.0
30279,CRAZYPEPE,CrazyPepe,meme,4.3094268831753e-11,0.0,0.0
30326,CAT,TOP CAT,meme,4.0337450998e-14,0.0,0.0
30341,PEPE,Pepe,meme,0.00010993003162419225,0.0,0.0
30379,MOCHICAT,MochiCat,meme,1.6720101086006528e-05,0.0,0.0
30408,BTCAT,Bitcoin Cat,meme,7.3163233890622e-11,0.0,0.0
30416,CAT,TOM CAT,meme,3.1256485879e-14,0.0,0.0
30432,GEMAI,Next Gem AI,ai,0.0004400574977556117,0.0,0.0
30442,SHIBK,ShibaKeanu,meme,7.92412595174826e-10,0.0,0.0
30456,COOL,coolcat,meme,3.852566147953746e-05,0.0,0.0
30461,CATME,ELON’S CAT,meme,0.0,0.0,0.0
30473,PEPECASH,PEPECASH,meme,6.5537148654904e-11,0.0,0.0
30477,GROKCAT,Grok Cat,meme,3.732705540935668e-06,0.0,0.0
30478,CAT,CAT INU,meme,6.1101711977e-14,0.0,0.0
30548,DOGE,MOON DOGE,meme,2.8611975897e-14,0.0,0.0
30586,BOPE,Book of Pepe,meme,1.421149415028486e-07,0.0,0.0
30593,LUIS,Tongue Cat,meme,2.9822428290757108e-05,0.0,0.0
30597,CCC,Cute Cat Candle,meme,4.22913764293e-11,0.0,0.0
30638,CAT,MOON CAT,meme,4.4402023582e-14,0.0,0.0
30642,CEICAT,CEILING CAT,meme,4.904865146860902e-05,0.0,0.0
30654,GCAT,Giga Cat on Base,meme,2.9326606314662553e-05,0.0,0.0
30678,DITH,Dither AI,ai,0.01028840726786764,0.0,0.0
30713,DEEPAI,Deep Whales AI,ai,0.0047255404188763835,0.0,0.0
30727,POODL,Poodl Inu,meme,1.2228321515845989e-05,0.0,0.0
30775,MEREDITH,Taylor Swift's Cat MEREDITH,meme,5.179393500189694e-06,0.0,0.0
30779,$NOTINU,NOTCOIN INU,meme,3.099093483722995e-07,0.0,0.0
30845,MEM,Not Meme,meme,0.00016860139655975557,0.0,0.0
30852,DOGE,WHALES DOGE,meme,1.7960261644e-14,0.0,0.0
30887,DOGEGROK,Doge Grok,meme,1.8454339533e-14,0.0,0.0
30977,DINU,Doge Inu,meme,2.24002060585332e-10,0.0,0.0
30996,WAI,AI Waifu,ai,0.08854787355586943,0.0,0.0
31063,$BADCAT,Andy’s Alter Ego,meme,1.884937372457401e-07,0.0,0.0
31068,MADPEPE,Mad Pepe,meme,6.045424707448e-11,0.0,0.0
31070,TRUMPCAT,TRUMP CAT,meme,2.2780410903290038e-08,0.0,0.0
31095,SOUTH,DeepSouth AI,ai,0.10069644937891543,0.0,0.0
31140,SQUOGE,DogeSquatch,meme,0.00018940024611744977,0.0,0.0
31147,PEPE,NEXT GEN PEPE,meme,0.0007110510548200955,0.0,0.0
31199,ROXY,ROXY FROG,meme,1.828319470370048e-06,0.0,0.0
31244,SHIBA,Shiba Armstrong,meme,8.380194930274089e-05,0.0,0.0
31280,CUFF,Jail Cat,meme,3.950529210937517e-05,0.0,0.0
31298,JUNGLE,JUNGLEDOGE,meme,6.738355142434039e-07,0.0,0.0
31304,CHEEPEPE,CHEEPEPE,meme,0.00018719245155021755,0.0,0.0
31341,CVAI,Agentlauncher,ai,0.0007466488768053751,0.0,0.0
31364,GSTOP,GameStop (gamestopeth.io),gaming,3.136801391687557e-05,0.0,0.0
31377,RPEPE,RoaringPepe,meme,1.7889727576773587e-05,0.0,0.0
31427,CAT,CAT SYLVESTER,meme,1.5558981145e-14,0.0,0.0
31438,CAT,CAT (SOL),meme,0.00017390775292766973,0.0,0.0
31466,MUSCAT,MusCat,meme,1.24819606876088e-07,0.0,0.0
31479,XALPHA,XAlpha AI,ai,0.007991144949977637,0.0,0.0
31539,KABOSU,KABOSU,meme,0.010797435692235334,0.0,0.0
31551,NYXC,Nyxia AI,ai,0.011426435024576213,0.0,0.0
31554,MAGAPEPE,MAGA PEPE,meme,6.21535579613e-13,0.0,0.0
31558,EAGLE,EAGLE INU,meme,3.2647976915e-14,0.0,0.0
31571,PEPEMAGA,PEPE MAGA,meme,2.03868766112e-13,0.0,0.0
31587,PEPE,Pepe on Sol,meme,3.7541213194189e-11,0.0,0.0
31591,PEPE GOLD,PEPE,meme,1.4663021067415916e-05,0.0,0.0
31651,MAGASHIB,MAGA SHIB,meme,1.710555270132e-12,0.0,0.0
31658,CAT,AMERICAN CAT,meme,2.2204638485e-14,0.0,0.0
31664,BADCAT,BADCAT,meme,1.3360624524406156e-07,0.0,0.0
31666,SHIN,Shina Inu,meme,6.79354955135592e-10,0.0,0.0
31676,DOGEVERSE,DogeVerse,meme,4.969601326397451e-06,0.0,0.0
31718,DOGER,Robotic Doge,meme,8.863230170127076e-08,0.0,0.0
31772,LION,King Of Meme,meme,9.96023263105997e-10,0.0,0.0
31849,RECA,The Resistance Cat,meme,0.024067624392521598,0.0,0.0
31851,FROG,Frog,meme,3.328850706453364e-07,0.0,0.0
31869,PTRUMP,Pepe Trump,meme,0.000794930902225556,0.0,0.0
31885,FPEPE,Based Father Pepe,meme,3.485227539881628e-05,0.0,0.0
31929,NCAT,Neuracat,meme,1.815133407323374e-07,0.0,0.0
31937,FAC,Flying Avocado Cat,meme,0.048238143250393856,0.0,0.0
31949,POCAT,Polite Cat,meme,3.51961456697549e-05,0.0,0.0
32006,ZEUS,Zeus (zeuspepesdog.vip),meme,0.026811154745660027,0.0,0.0
32034,MMIP,Memes Make It Possible,meme,5.241809099165854e-05,0.0,0.0
32063,CPL,CATERPILLAR,meme,1.380708354960388e-09,0.0,0.0
32239,AIST,Artificial intelligence staking token,ai,0.0003116778820421991,0.0,0.0
32252,OPCAT,OP_CAT(BIP-420),meme,1.0332068583900446e-05,0.0,0.0
32256,MAPE,Maga Pepe,meme,9.864729167133336e-08,0.0,0.0
32292,PEGA,Pepe Maga,meme,5.398862526590908e-08,0.0,0.0
32330,DOPA,DopaMeme,meme,0.00011071305626675012,0.0,0.0
32377,RARE,Rare Pepe,meme,7.666735385248656e-08,0.0,0.0
32410,USPEPE,American pepe,meme,2.54361341252843e-10,0.0,0.0
32473,BUTT,Buttercat,meme,1.9898732428050838e-05,0.0,0.0
32523,ONIGIRI,Onigiri The Cat,meme,1.3068771529641118e-05,0.0,0.0
32578,WAI,Wiener AI,ai,6.5064012432009844e-06,0.0,0.0
32581,CATLIFE,Cat Life,meme,1.2374557793653852e-05,0.0,0.0
32586,BALL,Game 5 BALL,gaming,0.0027148130838014098,0.0,0.0
32643,PEPE,MOG PEPE,meme,0.00043596277161833625,0.0,0.0
32714,SQUID2,Squid Game 2,gaming,7.49217291835e-13,0.0,0.0
32793,TCAT,Tron cat,meme,5.352275519652197e-05,0.0,0.0
32919,BNBCAT,BNBcat,meme,4.41661564697165e-05,0.0,0.0
32982,PEPE,SEXY PEPE,meme,0.00018567583447363293,0.0,0.0
33016,MICRODOGE,MicroDoge,meme,1.2345041077e-14,0.0,0.0
33019,DOGE,Department Of Government Efficiency (doge.ong),meme,1.1694528593224348e-07,0.0,0.0
33022,CATALORIAN,CATALORIAN (catalorian.club),meme,7.3634726056e-14,0.0,0.0
33033,MOG,MOG CAT,meme,3.5997520892138045e-05,0.0,0.0
33044,SCAT,Simon's Baby Cat,meme,1.1885276631469966e-05,0.0,0.0
33057,CATI,Catizen on SOL,meme,4.224049415e-14,0.0,0.0
33062,SDOGE,S.D.O.G.E,meme,1.2006982488468472e-05,0.0,0.0
33091,GINNAN,Ginnan Doge's Brother,meme,7.877128119003351e-07,0.0,0.0
33182,MOONBIX,MOONBIX MEME,meme,9.843688694e-15,0.0,0.0
33203,MARVIN,Marvin Inu (ETH),meme,6.420227020868819e-07,0.0,0.0
33242,GRUMPY,Grumpy Cat (grumpycatspl.com),meme,9.152694526733801e-06,0.0,0.0
33247,TERMINUS,Terminus,meme,2.123767727291678e-07,0.0,0.0
33248,DOGEI,Dogei,meme,1.3858892421588087e-07,0.0,0.0
33317,SASHA,SASHA CAT,meme,5.9911795661e-14,0.0,0.0
33336,AGNT,iAgent Protocol,ai,0.0013274000509559418,0.0,0.0
33353,DOGGO,Doggo Inu,meme,1.60412114543267e-10,0.0,0.0
33415,FROP,Popo The Frog,meme,6.684150176344925e-07,0.0,0.0
33470,POPCAT,Popcat (ERC),meme,2.374930331420119e-05,0.0,0.0
33499,KABOSU,KabosuCoin (ERC),meme,1.7977505699075337e-07,0.0,0.0
33521,MAGA,PEPE MAGA,meme,3.5011758695575875e-05,0.0,0.0
33594,TRAIMP,TRUMP AI,ai,1.752783413740729e-05,0.0,0.0
33621,SDOGE,DOGE on Solana,meme,8.724694013885034e-05,0.0,0.0
33622,BRO,Bro the cat,meme,0.00013209344926126226,0.0,0.0
33649,CLAP,Clap Cat,meme,0.0005112659003179481,0.0,0.0
33682,SHIKOKU,Mikawa Inu,meme,1.29447962094304e-10,0.0,0.0
33750,THECAT,THECAT,meme,0.0005149136508542004,0.0,0.0
33769,OCADA,OCADA.AI,ai,0.0006616431195524478,0.0,0.0
33836,BABYPOPCAT,Baby PopCat,meme,1.1223451263224963e-05,0.0,0.0
33878,BTCAT,Bitcat,meme,6.203252588103542e-05,0.0,0.0
33894,SHIB,Strategic Hub for Innovation in Blockchain,meme,0.00021033803716486533,0.0,0.0
33896,WMM,Weird Medieval Memes,meme,0.0002886999642398181,0.0,0.0
33920,SAD,SadCat,meme,0.0002499610190386718,0.0,0.0
33950,CDOGE,Cyberdoge,meme,0.0006283876363151249,0.0,0.0
33973,SGM,SRCGAME,gaming,1.2007987787383337e-06,0.0,0.0
34128,FROG,FROG,meme,1.5429191423820948e-05,0.0,0.0
34132,LONG,Longcat,meme,1.2818996060276694e-05,0.0,0.0
34188,DESCI,DeSci Meme,meme,2.94800321796e-13,0.0,0.0
34198,SOLCAT,SOLCAT,meme,8.2058400083615e-06,0.0,0.0
34230,NFNT,NFINITY AI,ai,0.011692568635571124,0.0,0.0
34244,DJI,Doge Jones Industrial Average,meme,0.00018617575336408247,0.0,0.0
34255,QUESTS,Golden Frog Inn,meme,1.3963991268165634e-05,0.0,0.0
34275,PFROG,Peace Frog,meme,4.369748031160249e-08,0.0,0.0
34299,MONET,Claude Monet Memeory Coin,meme,0.0006230071668256937,0.0,0.0
34316,BTC,HarryPotterTrumpSonic100Inu,meme,3.3518270520749214e-05,0.0,0.0
34356,CATGUY,Roscoe,meme,1.7075991012920142e-05,0.0,0.0
34407,SQUID,Squid Game (squidgame.top),gaming,4.424364993044938e-06,0.0,0.0
34425,LLM,LLM,ai,3.145204906035421e-05,0.0,0.0
34450,LMI,Lockheed Martin Inu,meme,0.0012060087119248857,0.0,0.0
34541,RPG,Massive Meme Outbreak,meme,7.89422824120109e-06,0.0,0.0
34551,SOLYCAT,Solycat,meme,1.1895513671456118e-05,0.0,0.0
