cmc_id,id,market_cap,name,narrative,price,symbol,volume
36609.0,LUCYAI,0.0,Pitch Lucy AI,ai,9.740680854246316e-05,LUCYAI,924.16973751
34190.0,WAWA,0.0,Wawa Cat,meme,0.0001020343402299,WAWA,857.81993105
25359.0,PEPE,0.0,Pepe Coin,meme,8.63470536373783e-10,PEPE,842.26483358
29815.0,FLOKITA,0.0,FLOKITA,meme,1.7538971111573108e-06,FLOKITA,823.7145334
32527.0,PEPE,0.0,Pepe of Solana,meme,9.54119428978612e-06,PEPE,813.59522236
23450.0,PEPE,0.0,PepeSol,meme,0.0004012917456433,PEPE,769.38026064
36155.0,AI,0.0,AI Protocol,ai,1.1933855119195237e-05,AI,746.52732936
33389.0,CDOGE,0.0,CDOGE,meme,0.0008770924677215,CDOGE,686.41514095
29712.0,MK,0.0,Meme Kombat,meme,0.0069260724054607,MK,676.48597793
22950.0,CAT,0.0,Cat,meme,3.67867289811286e-10,CAT,673.92265812
35223.0,AGENT S,0.0,Agent S,ai,0.0002361216869647,AGENT S,663.86152341
29659.0,SHIBAAI,0.0,SHIBAAI,meme,9.0252259701458e-11,SHIBAAI,893.41529033
31858.0,KENDU,0.0,Kendu Inu,meme,6.160481181162803e-08,KENDU,600.728569
34966.0,MINIDOGE,0.0,Minidoge (mini-doge.com),meme,0.0001143381551385,MINIDOGE,522.35553583
35905.0,ATM,0.0,Automatic Treasury Machine,rwa,2.4089920994293843e-05,ATM,494.48087794
35905.0,ATM,0.0,Automatic Treasury Machine,rwa,2.4089920994293843e-05,ATM,494.48087794
31419.0,$PEPE,0.0,Pepe,meme,8.7355988846664e-11,$PEPE,408.67381315
36305.0,ELXAI,0.0,ELIXIR AI,ai,1.3665901769753144e-05,ELXAI,359.57809053
36407.0,GORK,0.0,gork AI Agent,ai,1.1787104148100001e-13,GORK,345.29966956
20646.0,OZONE,0.0,Ozone Metaverse,gaming,0.0002254203013335,OZONE,345.19356267
27134.0,DOGE,0.0,Doge on Pulsechain,meme,5.309191107871297e-09,DOGE,335.13188255
36773.0,$PLAT,0.0,$PLATINUM,meme,1.70550398608e-13,$PLAT,310.76995891
27506.0,SHIBA 2.0,0.0,Shiba 2.0,meme,2.80423412163e-13,Shiba 2.0,302.53534939
28797.0,BABYCAT,0.0,BABY CAT INU,meme,2.9320001869000004e-13,BABYCAT,296.78655339
30090.0,SCOTTY,0.0,Scotty The Ai,ai,0.0003924017156588,SCOTTY,266.8568242
28749.0,KIRA,0.0,Kira the Injective Cat,meme,6.524660426101815e-06,KIRA,254.98950904
36342.0,RWAI,0.0,RWAI,rwa,0.0003034064389836,RWAI,243.89689168
17861.0,DOGEKING,0.0,DogeKing,meme,3.679779987534513e-09,DOGEKING,237.92752074
13276.0,SQUID,0.0,Squid Game (squidgametoken.vip),gaming,0.0001234472356743,SQUID,62.69381143
36345.0,DOLR,0.0,DOLR AI,ai,0.0047595274701126,DOLR,235.31520368
9635.0,SYA,0.0,SaveYourAssets,rwa,3.784250036907955e-09,SYA,230.49527931
12338.0,SHICO,0.0,ShibaCorgi,meme,3.7168066e-17,SHICO,213.85190452
35648.0,GROKAI,0.0,Grok AI Agent,ai,9.3489920544e-14,GROKAI,211.75130494
34266.0,KEYCAT,0.0,Keyboard Cat(keycatsol.com),meme,0.0001526699753324,KEYCAT,186.46026269
14341.0,SHIBA,0.0,BitShiba,meme,5.41730742980811e-10,SHIBA,175.00690574
28990.0,MEMES,0.0,Solana Deployer,meme,0.0003103970391377,MEMES,173.70078032
27485.0,BABYDOGE2.0,0.0,Babydoge 2.0,meme,3.35598593474e-13,BABYDOGE2.0,160.47697998
29084.0,PEPE,0.0,pepecoin on SOL,meme,0.0001009625428781,PEPE,152.54961766
26127.0,AIDOGEXLM,0.0,AIDOGE Stellar,meme,3.2272255766584053e-06,AIDOGEXLM,140.86657345
31679.0,MAGADOGE,0.0,MAGA DOGE,meme,1.869346321211e-12,MAGADOGE,131.46462553
33281.0,SUIB,0.0,Suiba Inu,meme,0.0001341527575215,SUIB,128.18051387
25645.0,BNBLION,0.0,Bob LION Inu,meme,3.4964e-20,BNBLION,126.87405223
22984.0,CADINU,0.0,Canadian Inuit Dog,meme,9.000213356206567e-08,CADINU,126.05830282
23812.0,WEB4,0.0,WEB4 AI,ai,1.060933943511205e-09,WEB4,125.01376374
28762.0,GROKINU,0.0,Grok Inu,meme,2.61827455494e-13,GROKINU,115.46351311
36548.0,PEPE,0.0,Pepe by Jason Furie,meme,4.4228341418547e-11,PEPE,110.78685528
31381.0,HSAI,0.0,HealthSci.AI,ai,0.0021704133929621,HSAI,105.47649647
12194.0,BABYFLOKI,0.0,Baby Floki (BSC),meme,2.29497962807279e-10,BABYFLOKI,104.11327147
17859.0,TEDDY V2,0.0,Teddy Doge,meme,1.15397339971889e-10,Teddy V2,101.40846153
12468.0,EQ,0.0,Equilibrium Games,gaming,0.0155214137264205,EQ,78.05801838
29510.0,BAI,0.0,Balance AI,ai,0.2229078753992937,BAI,77.78857366
33503.0,DOGEFATHER,0.0,Dogefather,meme,2.21460891466e-13,DOGEFATHER,75.49207703
30423.0,BABYCAT,0.0,Baby Cat,meme,2.2848062769e-14,BABYCAT,70.16875378
13735.0,SDOGE,0.0,SolDoge,meme,9.333284234090134e-06,SDOGE,59.4847476
28687.0,TESLAI,0.0,Tesla AI,ai,1.4531015747e-14,TESLAI,54.4381652
15683.0,METAMUSK,0.0,Musk Metaverse,gaming,5.63851600651967e-10,METAMUSK,52.37749873
10800.0,HVI,0.0,Hungarian Vizsla Inu,meme,6.00217548e-14,HVI,51.54357265
30748.0,CGO,0.0,Knights of Cathena,meme,3.5323098819546605e-06,CGO,51.07815066
26713.0,HOW,0.0,Howinu,meme,2.20269731507575e-10,HOW,50.49487451
10798.0,MINIDOGE,0.0,MiniDOGE,meme,1.012382831944144e-09,MINIDOGE,45.22943897
32573.0,META,0.0,Metaverse Convergence,gaming,1.7300410118041514e-05,META,42.10651996
31758.0,CHADCAT,0.0,CHAD CAT,meme,4.177407517636093e-05,CHADCAT,33.2818562
28814.0,SANTA,0.0,SANTA CHRISTMAS INU,meme,2.6496744083e-14,SANTA,32.56607203
28847.0,AI,0.0,AI,ai,0.0002327769674778,AI,28.60194247
19026.0,SHIBKILLER,0.0,ShibKiller,meme,1.2929127745216001e-10,SHIBKILLER,25.56212919
20273.0,X,0.0,X Doge,meme,4.656104024394889e-09,X,25.54168261
34389.0,PEACE,0.0,PeacePal AI,ai,6.534187945503507e-05,PEACE,24.82032553
30691.0,CAT,0.0,WHALES CAT,meme,7.5108882139e-14,CAT,24.65959749
28872.0,DOGE,0.0,SPACE DOGE,meme,4.3686302652e-14,DOGE,23.38519445
31093.0,DOGE,0.0,Dogecoin,meme,0.0001490972747794,DOGE,22.9750178
10914.0,$BABYDOGEINU,0.0,BABY DOGE INU,meme,9.62711758499273e-10,$BABYDOGEINU,21.99231324
23075.0,ACRIA,0.0,Acria.AI,ai,0.0030004095098288,ACRIA,21.80236416
32248.0,CLOKI,0.0,CATLOKI,meme,7.162720827356472e-05,CLOKI,20.80465362
29860.0,FLOKI,0.0,SUPER FLOKI,meme,2.5347239646e-14,FLOKI,19.90009544
31507.0,PEPEMAGA,0.0,Trump Pepe,meme,1.0308965635e-14,PEPEMAGA,19.44419177
29972.0,BCOQ,0.0,BLACK COQINU,meme,3.054172883673748e-09,BCOQ,16.69037602
25912.0,PEPE,0.0,PepeCoin,meme,1.46828400799143e-10,PEPE,16.33477827
34869.0,MDOGE,0.0,MDOGE,meme,4.1025058387404325e-07,MDOGE,14.75119763
36205.0,SHONG,0.0,Shong Inu,meme,3.571159797990559e-05,SHONG,13.19834098
31150.0,CWA,0.0,Chris World Asset,rwa,0.0064314495455501,CWA,12.86239444
10899.0,DADDYDOGE,0.0,Daddy Doge,meme,5.225198352737922e-09,DADDYDOGE,11.96916114
35738.0,DEEP,0.0,Deep AI,ai,7.11111588895128e-05,DEEP,11.69057871
22367.0,BGVT,0.0,BIT GAME VERSE TOKEN,gaming,2.2322294541144584e-05,BGVT,10.91964266
35677.0,LEIA,0.0,Leia Games,gaming,3.700087713107145e-07,LEIA,9.83275129
31325.0,TRUMPINU,0.0,TRUMP INU,meme,1.1333764080000001e-15,TRUMPINU,8.86940187
10518.0,WSHIB,0.0,wShiba,meme,5.10927563901e-12,WSHIB,7.55680336
15275.0,RXCG,0.0,RXCGames,gaming,7.327394684706892e-05,RXCG,7.2325703
30607.0,KING,0.0,King Of Memes,meme,8.328999847164137e-08,KING,5.25846632
9710.0,KABOSU,0.0,Kabosu,meme,3.438357722661356e-09,KABOSU,4.71755044
3672.0,DOGEC,0.0,DogeCash,meme,0.0013069724343473,DOGEC,3.66721386
25331.0,PEPEAI,0.0,Pepe AI (BSC),meme,1.136354474373219e-09,PEPEAI,3.6088701
7133.0,DUCATO,0.0,Ducato Finance Token,meme,0.0005910413126139,DUCATO,3.45624633
29369.0,CATFISH,0.0,Catfish,meme,3.3742092027061166e-05,CATFISH,3.05283127
35579.0,MCC,0.0,Meshchain Ai,ai,0.0163200394615675,MCC,2.47581654
29098.0,BABYTOMCAT,0.0,Baby Tomcat,meme,1.2323096299e-14,BABYTOMCAT,1.93326168
34775.0,SPR,0.0,Super Meme,meme,0.0002477977889044,SPR,1.7745723
29295.0,ZUZALU,0.0,Zuzalu Inu,meme,0.000173899569926,ZUZALU,1.22087728
26242.0,GPN,0.0,Gamepass Network,gaming,1.9990473887841037e-05,GPN,1.09784224
12938.0,CMCX,0.0,Catena,meme,1.790125126191058e-05,CMCX,1.00003067
32333.0,CAT,0.0,Catson,meme,7.069788978091819e-05,CAT,0.81351888
27639.0,YIELDX,0.0,Yield Finance,rwa,0.0001298368091403,YIELDX,0.52946527
23955.0,AI,0.0,Chat AI,ai,3.610454782562128e-05,AI,0.38719142
29818.0,SORADOGE,0.0,Sora Doge,meme,1.7705964372e-14,SORADOGE,0.24969114
35306.0,AAAI,0.0,AAAI_agent by Virtuals,ai,2.175097359812285e-05,AAAI,0.13954953
10712.0,AI,0.0,Flourishing AI,ai,0.0195230760283329,AI,0.09000353
19833.0,API,0.0,API INU,meme,1.455689071345989e-09,API,0.08721342
1254.0,XPTX,0.0,PlatinumBAR,meme,0.0020339825611172,XPTX,0.0
2043.0,CND,0.0,Cindicator,meme,0.0002290147994948,CND,0.0
3730.0,TCAT,0.0,The Currency Analytics,meme,4.119446819571954e-06,TCAT,0.0
6490.0,ITAM,0.0,ITAM Games,gaming,0.0086679223639929,ITAM,0.0
9427.0,VDOGE,0.0,Venus Dogecoin,meme,0.00343107202392,vDOGE,0.0
9932.0,EDOGE,0.0,ElonDoge,meme,2.400518288159001e-09,EDOGE,0.0
9968.0,CORGI,0.0,Corgidoge,meme,8.97607431232768e-10,CORGI,0.0
10134.0,FISH,0.0,Polycat Finance,meme,0.0201959989707792,FISH,0.0
10820.0,YLDY,0.0,Yieldly,rwa,4.620322951398149e-06,YLDY,0.0
10877.0,AINU,0.0,Ainu Token,meme,4.4510708415900003e-13,AINU,0.0
11061.0,AI,0.0,Multiverse,ai,4.710955884204276e-05,AI,0.0
11380.0,DOGE2,0.0,Dogecoin 2.0,meme,0.0003313850052118,DOGE2,0.0
11397.0,KSHIB,0.0,Kaiken Shiba,meme,2.42697735576e-13,KSHIB,0.0
11415.0,YAK,0.0,Yield Yak,rwa,227.90713780297048,YAK,0.0
11465.0,CATO,0.0,CATO,meme,0.000477262653651,CATO,0.0
11701.0,COPYCAT,0.0,Copycat Finance,meme,0.0025764444968156,COPYCAT,0.0
11810.0,PIRATECOIN☠,0.0,Pirate Coin Games,gaming,2.536572790678e-12,PirateCoin☠,0.0
11878.0,ADOGE,0.0,Arbidoge,meme,4.9618276897944766e-08,ADOGE,0.0
12218.0,UM,0.0,Continuum World,meme,0.0001388520469457,UM,0.0
12229.0,DOGEGF,0.0,DogeGF,meme,7.663590804115301e-11,DOGEGF,0.0
12359.0,WOJ,0.0,Wojak Finance,meme,0.0006001537361623,WOJ,0.0
12562.0,MONONOKE-INU,0.0,Mononoke Inu,meme,4.54142837333e-13,Mononoke-Inu,0.0
12924.0,XDOGE,0.0,XDoge Network,meme,2.277784695513999e-06,XDOGE,0.0
13071.0,SGT,0.0,SquidGameToken,gaming,9.7703846136424e-11,SGT,0.0
13074.0,FLOKI,0.0,Baby Moon Floki,meme,2.15154188201e-12,FLOKI,0.0
13429.0,DOFI,0.0,Doge Floki Coin,meme,1.2278660910300001e-13,DOFI,0.0
13560.0,SBZ2.0,0.0,ShibaZilla2.0 (old),meme,1.559454e-18,SBZ2.0,0.0
13618.0,SHIBGF,0.0,Shiba Girlfriend,meme,3.47885170609113e-10,SHIBGF,0.0
13760.0,SHIBARMY,0.0,Shib Army,meme,3.43891712116034e-10,SHIBARMY,0.0
14205.0,WKD,0.0,Wakanda Inu,meme,1.059505719906332e-09,WKD,0.0
14275.0,GFT,0.0,Game Fantasy Token,gaming,0.010042767612571,GFT,0.0
14363.0,GCAKE,0.0,Pancake Games,gaming,4.123550048834349e-08,GCAKE,0.0
14447.0,SWOLE,0.0,Swole Doge,meme,8.424517740271343e-07,SWOLE,0.0
14599.0,PWT,0.0,PANDAINU,meme,4.339807105279661e-07,PWT,0.0
14627.0,SONAR,0.0,SonarWatch,rwa,0.005677749730983,SONAR,0.0
14838.0,AI,0.0,Artificial Intelligence,ai,1.001295633047448e-07,AI,0.0
15056.0,WOOL,0.0,Wolf Game Wool,gaming,6.285888469900824e-05,WOOL,0.0
15313.0,BG,0.0,BunnyPark Game,gaming,1.2752010469002014e-05,BG,0.0
15510.0,XDG,0.0,Decentral Games Governance (xDG),gaming,0.0010967289642181,xDG,0.0
15709.0,GENS,0.0,Genius Yield,rwa,0.009903394211402,GENS,0.0
15853.0,AXL,0.0,Axl Inu,meme,1.6817031504866359e-07,AXL,0.0
16135.0,SHG,0.0,Shib Generating,meme,7.46886390384554e-06,SHG,0.0
17017.0,VCG,0.0,VCGamers,gaming,0.00751456922706,VCG,0.0
17097.0,SHIBIC,0.0,SHIBIC,meme,2.6406174961730828e-08,SHIBIC,0.0
17284.0,DGLN,0.0,Dogelana,meme,9.128060928787248e-06,DGLN,0.0
17317.0,INUS,0.0,MultiPlanetary Inus,meme,5.45410973114617e-10,INUS,0.0
17318.0,CATS,0.0,CATCOIN,meme,4.0219732761627e-10,CATS,0.0
17444.0,FROYO,0.0,Froyo Games,gaming,3.6161332558481216e-05,FROYO,0.0
17672.0,KINGDOG,0.0,King Dog Inu,meme,5.090355805761165e-06,KINGDOG,0.0
17888.0,ABCD,0.0,Crypto Inu,meme,4.55047088738937e-10,ABCD,0.0
18035.0,DOGE-1,0.0,Doge-1 Mission to the moon,meme,3.698762035397195e-09,DOGE-1,0.0
18124.0,TOURISTS,0.0,TOURIST SHIBA INU,meme,2.9902090096711005e-10,TOURISTS,0.0
18293.0,WEB3,0.0,Web3 Doge,meme,1.591005134927333e-09,WEB3,0.0
18381.0,BABYCATS,0.0,Baby Cat Coin,meme,8.582418149963001e-12,BABYCATS,0.81088093
18700.0,BITMETA,0.0,Bitcoin Metaverse,gaming,5.312060656976986e-05,BITMETA,0.0
18877.0,DAMZN,0.0,Amazon Tokenized Stock (Defichain),rwa,4.594516680831861,DAMZN,0.0
18878.0,DNFLX,0.0,Netflix Tokenized Stock (Defichain),rwa,86.92437700482746,DNFLX,0.0
18879.0,DQQQ,0.0,Invesco QQQ Trust tokenized ETF (Defichain),rwa,72.17444909487347,DQQQ,0.0
18880.0,DTLT,0.0,iShares 20+ Year Treasury Bond ETF Defichain,rwa,1.922111175859184,DTLT,0.0
18882.0,DEEM,0.0,iShares MSCI Emerging Markets tokenized ETF (Defichain),rwa,1.059874644921067,DEEM,0.0
18883.0,DVOO,0.0,Vanguard S&P 500 tokenized ETF (Defichain),rwa,47.66247298607305,DVOO,0.0
18884.0,DVNQ,0.0,Vanguard Real Estate Tokenized ETF (Defichain),rwa,2.567082059108376,DVNQ,0.0
18885.0,DAAPL,0.0,Apple Tokenized Stock (Defichain),rwa,4.980826387207428,DAAPL,0.0
18886.0,DURTH,0.0,iShares MSCI World ETF tokenized ETF (Defichain),rwa,3.624444375729529,DURTH,0.0
18938.0,MEME,0.0,Memeverse,meme,0.0006704917111799,MEME,0.0
18996.0,BB,0.0,BB Gaming,gaming,1.8013913645508816e-05,BB,0.0
19242.0,DPLTR,0.0,Palantir Tokenized Stock (Defichain),rwa,2.830515377788104,DPLTR,0.0
19247.0,DMSFT,0.0,Microsoft tokenized stock (Defichain),rwa,9.551455344443273,DMSFT,0.0
19362.0,TAKI,0.0,Taki Games,gaming,0.0001919850319724,TAKI,0.0
19626.0,KINU,0.0,Kragger Inu,meme,9.988698190165524e-05,KINU,0.0
19762.0,SANI,0.0,Sanin Inu,meme,3.646064226770766e-07,SANI,0.0
20156.0,BULL,0.0,Bullshit Inu,meme,8.701693706440654e-09,BULL,0.0
20508.0,SHINJI,0.0,Shinjiru Inu V2,meme,3.4233411100881e-11,SHINJI,0.0
20550.0,LINU,0.0,Luna Inu,meme,1.022787045058593e-09,LINU,0.0
20696.0,M,0.0,MetaVerse-M,gaming,0.0005866856453475,M,0.0
20860.0,INU,0.0,Inu.,meme,3.43908432759202e-10,INU,0.0
20989.0,INUINU,0.0,Inu Inu,meme,5.962754842800641e-10,INUINU,0.0
21165.0,KENKA,0.0,KENKA METAVERSE,gaming,6.055510875875341e-09,KENKA,0.0
21552.0,POO DOGE,0.0,Poo Doge,meme,7.994074858979714e-08,POO DOGE,0.0
21556.0,TINU,0.0,Telegram Inu,meme,4.93034462129716e-06,TINU,0.0
21775.0,YYAVAX,0.0,Yield Yak AVAX,rwa,20.41940106908192,YYAVAX,0.0
21889.0,NTG,0.0,NEWTOWNGAMING,gaming,0.0002099746768128,NTG,0.0
22009.0,WEB5,0.0,WEB5 Inu,meme,9.8215474705349e-11,WEB5,0.0
22197.0,SOCCER,0.0,SoccerInu,meme,4.8016516664080007e-11,SOCCER,0.0
22455.0,JPD,0.0,JackpotDoge,meme,0.0001995639491237,JPD,0.0
22502.0,DBI,0.0,Don't Buy Inu,meme,0.0002825679267117,DBI,0.0
22527.0,GGT,0.0,GameGuru,gaming,9.556921400634504e-05,GGT,0.0
22916.0,SHINJA,0.0,Shibnobi(New),meme,4.896542557909618e-05,SHINJA,0.0
23112.0,KABOSU,0.0,Kabosu Inu,meme,2.641949809605295e-07,KABOSU,0.0
23183.0,SBONK,0.0,SHIBONK,meme,0.4218389501911867,SBONK,0.0
23275.0,METADOGE,0.0,MetaDoge,meme,0.0001917396667607,METADOGE,0.0
23560.0,CTS,0.0,Cats Coin,meme,2.8001957281201e-11,CTS,0.0
23608.0,AIAI,0.0,All In AI,ai,6.077850789983363e-05,AIAI,0.0
23640.0,MILK,0.0,Cool Cats MILK,meme,6.951278592028005e-05,MILK,0.0
23641.0,FLOKICEO,0.0,FLOKI CEO,meme,4.658799658740001e-13,FLOKICEO,0.0
23695.0,DOKE,0.0,Doke Inu,meme,9.995210986345288e-05,DOKE,0.0
23764.0,DOGECEO,0.0,Doge CEO,meme,1.2565913301300001e-13,DOGECEO,0.0
23931.0,DOGECUBE,0.0,DOGECUBE,meme,1.1300716101111169e-05,DOGECUBE,0.0
24006.0,FROGCEO,0.0,Frog Ceo,meme,9.62845248018e-13,FROGCEO,0.0
24062.0,PEPA,0.0,Pepa Inu,meme,5.08725213166e-13,PEPA,0.0
24107.0,GOLDEN,0.0,Golden Inu,meme,3.1355675934680002e-12,GOLDEN,0.0
24161.0,ZKDOGE,0.0,zkDoge,meme,3.429550140520105e-06,ZKDOGE,0.0
24328.0,FLOKICASH,0.0,Floki Cash,meme,2.673592328721208e-09,FLOKICASH,0.0
24529.0,BABYPEPE,0.0,BabyPepe,meme,3.6869122754650006e-11,BABYPEPE,0.0
24553.0,HONK,0.0,Clown Pepe,meme,3.951233154476822e-07,HONK,0.0
24573.0,SHIBAI,0.0,AiShiba,meme,1.3627382734200001e-13,shibai,0.0
24574.0,SHANG,0.0,Shanghai Inu,meme,1.39161550423452e-10,SHANG,0.0
24619.0,RUG,0.0,RUGAME,gaming,6.994815501607252e-08,RUG,0.0
24764.0,TZPEPE,0.0,Tezos Pepe,meme,0.0002522358617629,TZPEPE,0.0
24821.0,SONIC,0.0,Sonic Inu,meme,3.44294249887e-13,SONIC,0.0
24887.0,POV,0.0,Pepe Original Version,meme,8.9426805491841e-11,POV,0.0
24953.0,AIBABYDOGE,0.0,AIBabyDoge,meme,1.53013608845e-13,AIBABYDOGE,0.0
24989.0,NYAN,0.0,NYAN Meme Coin,meme,4.109683586696124e-09,NYAN,0.0
25018.0,PUGAI,0.0,PUG AI,ai,4.2991107678017e-11,PUGAI,0.0
25022.0,PEPEAI,0.0,Pepe AI Coin,meme,3.0687782052454003e-10,PEPEAI,0.0
25060.0,CRAZYPEPE,0.0,CRAZY PEPE,meme,1.88712658808e-13,CRAZYPEPE,0.0
25139.0,PEPECHAIN,0.0,PEPE Chain,meme,2.3719955297398e-11,PEPECHAIN,0.0
25289.0,PEPE,0.0,Pepe Coin,meme,3.04981164460396e-10,PEPE,0.0
25604.0,PINU,0.0,Pulse Inu,meme,5.46575861472311e-10,PINU,0.0
25687.0,JOEY,0.0,Joey Inu,meme,0.0109965361720598,JOEY,0.0
25868.0,$PG,0.0,Pepe Grow,meme,6.772639783575e-12,$PG,0.0
26632.0,AIPEPE,0.0,AI PEPE KING,meme,1.71190824142873e-10,AIPEPE,0.0
26788.0,CAT,0.0,Cyber Arena,meme,2.598180888251629e-05,CAT,0.0
26837.0,PEPEW,0.0,PEPEPOW,meme,2.1101474951190686e-06,PEPEW,0.0
26907.0,FSM,0.0,Floki SafeMoon,meme,8.608557416395e-12,FSM,0.0
26925.0,DOGC,0.0,Dogeclub,meme,5.26054370458621e-10,DOGC,0.0
26984.0,X,0.0,AI-X,ai,1.8222375893513002e-11,X,0.0
27319.0,RAIN,0.0,Precipitate.AI,ai,0.0009536454008973,RAIN,0.0
27344.0,AI,0.0,AIDOGE,meme,3.334106841421932e-07,AI,0.0
27385.0,NCT,0.0,New Cat,meme,8.5633441855131e-11,NCT,0.0
27442.0,SAUCEINU,0.0,SAUCEINU,meme,1.3141803002155296e-06,SAUCEINU,58.47065349
27455.0,ICLICK,0.0,Iclick inu,meme,4.92034392226816e-06,ICLICK,0.0
27526.0,BABYDOGE2.0,0.0,Baby Doge 2.0,meme,2.86304123544228e-10,BABYDOGE2.0,0.0
27627.0,MINU,0.0,Mantle Inu,meme,0.0001872026909216,MINU,0.0
27655.0,X,0.0,X AI,ai,3.72944353048468e-10,X,0.0
27673.0,XD,0.0,XDoge,meme,2.83350036022179e-10,XD,0.0
27691.0,XDOGE,0.0,XDOGE,meme,1.688079516354496e-09,XDOGE,0.0
27755.0,SOLANA,0.0,BarbieCrashBandicootRFK888Inu,meme,5.36433262146689e-10,SOLANA,0.0
27873.0,ETHEREUM,0.0,HarryPotterTrumpHomerSimpson777Inu,meme,0.0001967142810745,ETHEREUM,0.0
27905.0,BABYSHIB,0.0,Baby Shiba Inu,meme,0.0007274133944246,BABYSHIB,0.0
27923.0,DOBO,0.0,DogeBonk,meme,0.0006380489384836,DOBO,0.0
27928.0,PEPE,0.0,Pepe Community,meme,0.0003213492882545,PEPE,0.0
27988.0,OGD,0.0,OLYMPIC GAMES DOGE,meme,6.468358644199e-12,OGD,0.0
28034.0,BNBCAT,0.0,BNBcat,meme,2.1508319118892e-11,BNBCAT,0.0
28061.0,SHIB2,0.0,SHIB2,meme,5.607921741574416e-05,SHIB2,0.0
28161.0,SHIBU,0.0,SHIBU INU,meme,1.0824946093272e-11,SHIBU,0.0
28169.0,BNBDOGE,0.0,BNBdoge,meme,1.5104755173568e-11,BNBDOGE,0.0
28192.0,SHIBA,0.0,Shiba,meme,1.89393859951398e-10,SHIBA,0.0
28193.0,DSHIB,0.0,DOLLAR SHIBA INU,meme,4.1408743411280004e-12,DSHIB,0.0
28274.0,PAW,0.0,PAW PATROL INU,meme,1.38853220982e-13,PAW,0.0
28353.0,APX,0.0,AstroPepeX,meme,1.782069394369174e-05,APX,0.0
28384.0,DOGE,0.0,DOGE SATELLITE INU,meme,4.83e-22,DOGE,0.0
28435.0,WEB,0.0,Web-x-ai,ai,2.2615761685715122e-07,WEB,0.0
28438.0,DOGE,0.0,DOGECOIN X,meme,7.25e-22,DOGE,0.0
28448.0,DOGE-1,0.0,Satellite Doge-1 Mission,meme,9.127412053986228e-05,DOGE-1,0.0
28450.0,FLOKIX,0.0,FLOKI X,meme,0.003808250664359,FLOKIX,0.0
28470.0,SQUID,0.0,Squid Game (squid-game.cool),gaming,2.856821937525299e-07,SQUID,0.0
28493.0,SHIBA,0.0,SHIBA INU X,meme,0.0046836069972598,SHIBA,0.0
28547.0,CRAZYCAT,0.0,CRAZY CAT,meme,2.7161429741e-14,CRAZYCAT,0.0
28584.0,AEGIS,0.0,Aegis Ai,ai,0.0009993455857627,AEGIS,0.0
28590.0,OCAI,0.0,Onchain AI,ai,0.0011506713347488,OCAI,0.0
28600.0,CRAZYDOGE,0.0,CRAZY DOGE,meme,4.3448706094e-14,CRAZYDOGE,0.0
28657.0,MVU,0.0,Memes vs Undead,meme,0.0007866796915186,MVU,0.0
28703.0,MARSUPILAMI,0.0,MARSUPILAMI INU,meme,3.0756529643e-14,MARSUPILAMI,0.0
28710.0,CAT,0.0,SPACE CAT,meme,5.791951135e-14,CAT,0.0
28808.0,SSHIB,0.0,Solana Shib,meme,8.146136644682131e-10,SSHIB,0.0
28825.0,SOL,0.0,SonicObamaLockheedMartin69Inu,meme,7.733356322452801e-11,SOL,0.0
28827.0,OMNI,0.0,OmniCat,meme,1.1637589261662643e-05,OMNI,0.0
28844.0,CIF,0.0,CATWIFHAT,meme,2.967090776717816e-05,CIF,0.0
28876.0,SOL10,0.0,SOLANA MEME TOKEN,meme,1.4281603312523918e-05,SOL10,0.0
28892.0,PIF,0.0,pepewifhat,meme,1.2612863533840886e-06,PIF,0.0
28902.0,AI,0.0,AI PIN,ai,0.003697281034499,AI,0.0
28953.0,PAI,0.0,Purple AI,ai,0.0512693919402532,PAI,0.0
28967.0,EXE,0.0,Windoge98,meme,0.1159517443419999,EXE,0.0
28977.0,CRAZY,0.0,Crazy Frog,meme,9.845063096604116e-05,CRAZY,0.0
29013.0,DOGEGROKAI,0.0,Doge Of Grok AI,meme,9.732642655485395e-07,DOGEGROKAI,0.0
29047.0,CHINU,0.0,Chinu,meme,3.84253133787865e-05,CHINU,0.0
29096.0,DOGE,0.0,ELON DOGE,meme,3.1896984583e-14,DOGE,0.0
29143.0,SOLANA,0.0,HarryPotterWifHatMyroWynn10Inu,meme,9.368660234204355e-06,SOLANA,0.0
29167.0,DACAT,0.0,daCat,meme,2.612250356840435e-09,DACAT,0.0
29176.0,BTCINU,0.0,Bitcoin Inu,meme,0.0056282069559547,BTCINU,0.0
29201.0,BABYPEPE,0.0,BabyPepeFi,meme,0.0073021038002505,BABYPEPE,0.0
29249.0,HARAMBEAI,0.0,Harambe AI,ai,0.0081344528451854,HARAMBEAI,0.0
29285.0,SHIBA 3.0,0.0,Shiba 3.0,meme,1.76922032e-16,SHIBA 3.0,0.0
29292.0,CASINU,0.0,Casinu Inu,meme,8.225091883917867e-07,CASINU,0.0
29312.0,FORK,0.0,FlokiFork,meme,6.988316695229361e-09,FORK,0.0
29351.0,CDOGE,0.0,cyberdoge,meme,6.534265573784128e-07,CDOGE,0.0
29397.0,SILLYCAT,0.0,Sillycat,meme,2.30509343771264e-10,SILLYCAT,0.0
29398.0,KINGCAT,0.0,King Cat,meme,4.2257731584e-14,KINGCAT,0.0
